token,score
reality,8.923
recline,8.923
reconciled,8.923
refer,8.923
renounce,8.923
resurrect,8.923
romans,8.923
seats,8.923
sect,8.923
senses,8.923
sincerely,8.923
sober,8.923
statement,8.923
statements,8.923
steadfastly,8.923
supposing,8.923
suppressed,8.923
thessalonica,8.923
torments,8.923
unbeliever,8.923
uncircumcision,8.923
unfruitful,8.923
really,8.909
winds,8.909
foreign,8.899
nakedness,8.899
vows,8.899
heaven,8.896
virgin,8.895
approaches,8.873
arabs,8.873
cares,8.873
compelled,8.873
decked,8.873
demanded,8.873
fragments,8.873
gabriel,8.873
knowingly,8.873
silk,8.873
males,8.872
olive,8.872
aloud,8.869
faint,8.869
hewn,8.869
levite,8.869
devoid,8.860
recompensed,8.860
grass,8.858
remove,8.858
die,8.806
prophesy,8.789
abed,8.747
ahimaaz,8.747
ahitub,8.747
amorite,8.747
artaxerxes,8.747
banner,8.747
bathe,8.747
bela,8.747
brooks,8.747
carcasses,8.747
deer,8.747
eglon,8.747
elishama,8.747
gadites,8.747
goshen,8.747
gray,8.747
hivites,8.747
hor,8.747
meshach,8.747
mortar,8.747
native,8.747
nego,8.747
nethanel,8.747
nethinim,8.747
omri,8.747
overlay,8.747
portions,8.747
reubenites,8.747
rode,8.747
row,8.747
satraps,8.747
shadrach,8.747
sidonians,8.747
stricken,8.747
stubble,8.747
terrors,8.747
threshold,8.747
unintentionally,8.747
wholly,8.747
ziba,8.747
righteousness,8.734
living,8.623
attacked,8.593
vessels,8.593
boiling,8.573
revenge,8.573
guard,8.560
accord,8.518
minds,8.518
risen,8.494
hard,8.490
salt,8.427
tongue,8.423
beast,8.421
deceive,8.405
torn,8.362
afar,8.360
refuse,8.360
bands,8.338
correction,8.338
heaps,8.338
maker,8.338
nahor,8.338
outstretched,8.338
reaches,8.338
snow,8.338
standard,8.338
stolen,8.338
tamar,8.338
confidence,8.333
drove,8.311
horse,8.311
courts,8.283
fountain,8.283
genealogy,8.283
fighting,8.249
thank,8.249
rebellion,8.233
abijah,8.231
eagle,8.231
foreigner,8.231
fourteenth,8.231
praised,8.231
remaining,8.231
trembled,8.231
chains,8.200
woman,8.193
mention,8.178
test,8.175
thrown,8.164
tomb,8.157
abhorred,8.074
abinadab,8.074
alien,8.074
amasa,8.074
boundary,8.074
cake,8.074
canaanite,8.074
cart,8.074
companies,8.074
creeps,8.074
despises,8.074
edomites,8.074
eliashib,8.074
geba,8.074
hadadezer,8.074
hallow,8.074
hangings,8.074
hazar,8.074
hooves,8.074
horon,8.074
jehiel,8.074
jehoiachin,8.074
laver,8.074
mahanaim,8.074
manoah,8.074
mephibosheth,8.074
northward,8.074
oppressor,8.074
pastures,8.074
peor,8.074
petition,8.074
rabbah,8.074
rear,8.074
rechab,8.074
remaliah,8.074
sarai,8.074
sash,8.074
screen,8.074
shephatiah,8.074
snares,8.074
southern,8.074
tobiah,8.074
westward,8.074
withheld,8.074
godly,8.059
questions,8.059
stories,8.059
sanctify,8.054
tower,8.054
transgressed,8.054
clothes,8.037
husbands,8.036
saying,7.990
end,7.981
finally,7.923
nearby,7.923
produces,7.923
testifies,7.923
thinks,7.923
instead,7.900
fully,7.867
weight,7.836
furnace,7.835
grown,7.835
perverse,7.835
tender,7.835
valleys,7.835
hold,7.810
yes,7.798
greatness,7.756
feed,7.750
live,7.724
arrow,7.680
bows,7.680
ethiopia,7.680
fifteenth,7.680
habitation,7.680
ring,7.680
rows,7.680
shem,7.680
asks,7.676
masters,7.676
condemn,7.625
graves,7.625
struck,7.603
abhor,7.598
assemble,7.598
bloodshed,7.598
genealogies,7.598
heights,7.598
rises,7.598
shoulders,7.598
summer,7.598
tread,7.598
savior,7.540
broke,7.449
approved,7.443
bearer,7.443
blazing,7.443
blinded,7.443
convinced,7.443
dear,7.443
deceased,7.443
divorces,7.443
effective,7.443
exercised,7.443
express,7.443
headlong,7.443
loan,7.443
member,7.443
partner,7.443
perfected,7.443
reconciliation,7.443
relieve,7.443
totally,7.443
tribulations,7.443
wind,7.440
adoption,7.436
alexander,7.436
alphaeus,7.436
amnesty,7.436
approaching,7.436
aristarchus,7.436
attributes,7.436
babies,7.436
based,7.436
begins,7.436
believer,7.436
blindly,7.436
blissful,7.436
cheer,7.436
conveyed,7.436
corinth,7.436
corruptible,7.436
cradle,7.436
criteria,7.436
crows,7.436
dates,7.436
deacons,7.436
debtors,7.436
deliberately,7.436
denies,7.436
desist,7.436
deviate,7.436
diana,7.436
disbeliever,7.436
disqualified,7.436
dissension,7.436
distant,7.436
doctrines,7.436
drag,7.436
earnest,7.436
election,7.436
excessive,7.436
fluid,7.436
forbids,7.436
gaius,7.436
galatia,7.436
hardness,7.436
helpful,7.436
herodias,7.436
hostile,7.436
hours,7.436
immediate,7.436
immortal,7.436
incorruptible,7.436
indecent,7.436
indulged,7.436
infirmity,7.436
insulted,7.436
intently,7.436
intercessors,7.436
joses,7.436
keys,7.436
laodicea,7.436
lawyers,7.436
livelihood,7.436
lystra,7.436
matthew,7.436
medina,7.436
messengerss,7.436
moderate,7.436
necessity,7.436
niggardly,7.436
oceans,7.436
orbit,7.436
pamphylia,7.436
paralyzed,7.436
persist,7.436
preaches,7.436
prevents,7.436
previous,7.436
principalities,7.436
priscilla,7.436
proofs,7.436
protector,7.436
recitation,7.436
reclining,7.436
reminders,7.436
replaced,7.436
roman,7.436
sanctification,7.436
satans,7.436
sects,7.436
shirt,7.436
showered,7.436
soloman,7.436
spat,7.436
suffers,7.436
supporters,7.436
tetrarch,7.436
tolerable,7.436
traditions,7.436
troas,7.436
tychicus,7.436
vehemently,7.436
willed,7.436
worlds,7.436
acquired,7.401
ah,7.401
amoz,7.401
amram,7.401
ashkelon,7.401
astonishment,7.401
backsliding,7.401
bani,7.401
boughs,7.401
defect,7.401
dibon,7.401
ebed,7.401
eliphaz,7.401
ezer,7.401
flies,7.401
gateposts,7.401
gazelle,7.401
gezer,7.401
glean,7.401
haggai,7.401
hannah,7.401
hashabiah,7.401
heman,7.401
herb,7.401
heth,7.401
iddo,7.401
impurity,7.401
ishbosheth,7.401
japheth,7.401
jeduthun,7.401
jerubbaal,7.401
kareah,7.401
kedar,7.401
kedesh,7.401
mahli,7.401
manslayer,7.401
mattaniah,7.401
miriam,7.401
mirth,7.401
ointment,7.401
oracle,7.401
overthrown,7.401
pitched,7.401
prospered,7.401
regularly,7.401
remainder,7.401
riblah,7.401
sennacherib,7.401
tenths,7.401
weeks,7.401
zichri,7.401
bodies,7.388
liberty,7.387
plainly,7.387
practice,7.387
shining,7.387
officers,7.385
bad,7.379
brings,7.363
garment,7.363
womb,7.363
prison,7.357
throw,7.348
use,7.348
ashes,7.317
bethlehem,7.317
colt,7.291
difficult,7.291
difficulty,7.291
exposed,7.291
guests,7.291
idle,7.291
reading,7.291
regions,7.291
testing,7.291
branch,7.250
arms,7.208
nobles,7.208
preserve,7.208
envy,7.164
release,7.164
conceived,7.154
drive,7.123
executed,7.066
merchants,7.066
overtake,7.066
boil,7.024
broad,7.024
duties,7.024
eber,7.024
forevermore,7.024
joel,7.024
overthrow,7.024
rods,7.024
sore,7.024
unfaithful,7.024
upward,7.024
blast,6.992
persons,6.986
planted,6.986
possessions,6.986
said,6.972
corner,6.968
proverb,6.968
safety,6.968
troops,6.968
zerubbabel,6.968
adversaries,6.924
anoint,6.924
uncovered,6.924
remembered,6.909
everlasting,6.889
bestowed,6.848
filthy,6.848
mothers,6.848
oaths,6.848
permitted,6.848
dealt,6.805
shake,6.805
respect,6.756
adar,6.728
arabah,6.728
attached,6.728
badger,6.728
banquet,6.728
barzillai,6.728
beriah,6.728
bilhah,6.728
byword,6.728
convocation,6.728
cord,6.728
cuts,6.728
debir,6.728
delicacies,6.728
dim,6.728
dungeon,6.728
earrings,6.728
eighteenth,6.728
entire,6.728
ephron,6.728
gehazi,6.728
hammered,6.728
hanun,6.728
heber,6.728
hinnom,6.728
hivite,6.728
hoshea,6.728
immer,6.728
included,6.728
jair,6.728
jazer,6.728
jeiel,6.728
jubilee,6.728
kenaz,6.728
kidneys,6.728
liver,6.728
locust,6.728
moons,6.728
neriah,6.728
network,6.728
ophir,6.728
padan,6.728
pashhur,6.728
pekah,6.728
perverted,6.728
presents,6.728
rephaim,6.728
rezin,6.728
robbed,6.728
ruled,6.728
space,6.728
tabor,6.728
teman,6.728
thirteenth,6.728
trimmers,6.728
turban,6.728
vashti,6.728
vowed,6.728
weaver,6.728
wisely,6.728
wondrous,6.728
yearly,6.728
ziklag,6.728
zimri,6.728
zobah,6.728
return,6.719
father,6.705
dwells,6.680
earnestly,6.678
firm,6.678
bosom,6.671
building,6.671
outer,6.671
played,6.671
drank,6.659
region,6.654
generations,6.619
secure,6.619
judges,6.590
advantage,6.587
bold,6.587
creates,6.587
customs,6.587
dumb,6.587
eagerly,6.587
fate,6.587
finding,6.587
forefathers,6.587
highly,6.587
melchizedek,6.587
patiently,6.587
praising,6.587
sacrificial,6.587
sincerity,6.587
trespasses,6.587
week,6.587
witnessed,6.587
walking,6.577
midian,6.539
period,6.528
recognize,6.528
swine,6.528
household,6.513
opened,6.498
coals,6.467
kindled,6.467
memorial,6.467
singing,6.467
visions,6.467
eighth,6.465
prophet,6.461
held,6.441
ascent,6.371
bribe,6.371
curses,6.371
eliezer,6.371
naaman,6.371
pangs,6.371
recover,6.371
hot,6.370
lower,6.370
rule,6.361
widow,6.361
discharge,6.344
euphrates,6.344
furious,6.344
haran,6.344
pasture,6.344
perez,6.344
ruin,6.344
simple,6.344
songs,6.344
spy,6.344
surround,6.344
towers,6.344
weighed,6.344
window,6.344
wonderful,6.344
rich,6.339
bitter,6.303
mourn,6.303
veil,6.303
shadow,6.296
deserving,6.293
overcome,6.293
answered,6.278
judge,6.260
seat,6.172
declare,6.161
blow,6.137
plead,6.137
scattered,6.123
afterward,6.120
belonged,6.101
drawn,6.101
host,6.101
kills,6.101
grew,6.066
abihu,6.055
aijalon,6.055
amariah,6.055
ammonite,6.055
anah,6.055
anakim,6.055
archers,6.055
barnea,6.055
bathsheba,6.055
benjamites,6.055
bezalel,6.055
bribes,6.055
brick,6.055
camps,6.055
consecration,6.055
corpses,6.055
dagon,6.055
deborah,6.055
dedan,6.055
derision,6.055
devouring,6.055
diminish,6.055
discretion,6.055
dispossess,6.055
dreamed,6.055
elihu,6.055
enan,6.055
engraved,6.055
eyelids,6.055
failed,6.055
fatty,6.055
flowers,6.055
gaal,6.055
gerar,6.055
grasping,6.055
hanani,6.055
hepher,6.055
honest,6.055
hurried,6.055
hushai,6.055
jeroham,6.055
jonadab,6.055
jozabad,6.055
kir,6.055
lobe,6.055
malchijah,6.055
mamre,6.055
mediums,6.055
melted,6.055
meshech,6.055
michmash,6.055
milcah,6.055
mourns,6.055
onyx,6.055
outsider,6.055
overflowing,6.055
overtook,6.055
panels,6.055
paran,6.055
philistia,6.055
plucked,6.055
rehob,6.055
riddle,6.055
sack,6.055
sanballat,6.055
scorn,6.055
shelemiah,6.055
shobal,6.055
soles,6.055
southward,6.055
tekoa,6.055
thirteen,6.055
tonight,6.055
troop,6.055
twentieth,6.055
uphold,6.055
zephaniah,6.055
zin,6.055
confused,6.043
consolation,6.043
contain,6.043
crops,6.043
dowry,6.043
grieve,6.043
lives,6.039
abandon,6.030
admonish,6.030
amid,6.030
ascribed,6.030
avail,6.030
cure,6.030
deceives,6.030
decide,6.030
destiny,6.030
enjoyed,6.030
enlightening,6.030
equally,6.030
exceeding,6.030
fervent,6.030
greets,6.030
idolaters,6.030
lepers,6.030
maimed,6.030
mortals,6.030
obeys,6.030
object,6.030
pilgrims,6.030
prostrating,6.030
reasons,6.030
samaritans,6.030
seeds,6.030
source,6.030
unable,6.030
veiled,6.030
wanting,6.030
welfare,6.030
seen,6.019
destruction,6.004
conceal,5.987
sinner,5.987
sworn,5.981
tyre,5.981
hurt,5.954
abyss,5.948
access,5.948
achieved,5.948
addressed,5.948
admonition,5.948
adopt,5.948
affirm,5.948
aground,5.948
alpha,5.948
alternation,5.948
anchors,5.948
annas,5.948
annoy,5.948
appearing,5.948
appreciating,5.948
arrested,5.948
arrogantly,5.948
ascertain,5.948
athens,5.948
atom,5.948
attitude,5.948
babe,5.948
badr,5.948
baggage,5.948
bargain,5.948
bartholomew,5.948
betrayer,5.948
brocade,5.948
brotherly,5.948
changers,5.948
choked,5.948
citizen,5.948
clubs,5.948
collect,5.948
composed,5.948
confederate,5.948
conformed,5.948
constant,5.948
constructed,5.948
consultation,5.948
contract,5.948
covenants,5.948
covetous,5.948
creating,5.948
crete,5.948
crowed,5.948
dealings,5.948
defraud,5.948
denying,5.948
description,5.948
dhu,5.948
difficulties,5.948
disorderly,5.948
distinct,5.948
distribution,5.948
divinely,5.948
doubtful,5.948
doubting,5.948
earned,5.948
elements,5.948
emergency,5.948
engulf,5.948
equality,5.948
expiation,5.948
explanation,5.948
extremely,5.948
fables,5.948
farewell,5.948
footed,5.948
forbidding,5.948
funds,5.948
furnished,5.948
galileans,5.948
gambling,5.948
glorifying,5.948
greed,5.948
guarantee,5.948
guest,5.948
harmed,5.948
hearers,5.948
hosanna,5.948
idolater,5.948
ignores,5.948
imitate,5.948
immortality,5.948
incorruption,5.948
increasing,5.948
induce,5.948
information,5.948
invention,5.948
invisible,5.948
kindred,5.948
laborer,5.948
lawfully,5.948
loosing,5.948
majority,5.948
marital,5.948
meekness,5.948
mistake,5.948
murdering,5.948
mysteries,5.948
neglectful,5.948
obligation,5.948
omega,5.948
originator,5.948
partners,5.948
pertain,5.948
planning,5.948
poet,5.948
pontius,5.948
pork,5.948
pre,5.948
predecessors,5.948
prefer,5.948
principles,5.948
proconsul,5.948
prophethood,5.948
propitiation,5.948
protects,5.948
punishing,5.948
qarnayn,5.948
quarrelling,5.948
rebelliousness,5.948
recipient,5.948
reforms,5.948
reminded,5.948
reminding,5.948
repenting,5.948
repents,5.948
resisted,5.948
sailing,5.948
samaritan,5.948
satanic,5.948
sexually,5.948
silvanus,5.948
sized,5.948
slightest,5.948
sperm,5.948
spitefully,5.948
sternly,5.948
stewardship,5.948
stingy,5.948
straying,5.948
strengthening,5.948
strove,5.948
superiority,5.948
suspicions,5.948
tarsus,5.948
temporary,5.948
therefrom,5.948
thyatira,5.948
trellises,5.948
types,5.948
uncertain,5.948
unite,5.948
unnecessary,5.948
untouched,5.948
unworthy,5.948
zaqqum,5.948
turned,5.902
leave,5.887
labor,5.878
anointing,5.875
chiefs,5.875
delivers,5.875
egyptian,5.875
eighteen,5.875
joyful,5.875
ordinances,5.875
armies,5.860
crown,5.860
covers,5.825
palace,5.825
branches,5.818
long,5.809
fools,5.809
interpretation,5.809
lords,5.809
multiplied,5.809
presented,5.809
plans,5.784
belong,5.757
belly,5.725
breastplate,5.725
calves,5.725
fame,5.725
hanged,5.725
harps,5.725
haughty,5.725
hezron,5.725
nose,5.725
offers,5.725
aliens,5.721
barak,5.721
basins,5.721
devise,5.721
divination,5.721
hamor,5.721
heifer,5.721
numerous,5.721
scepter,5.721
shave,5.721
shot,5.721
speedily,5.721
tail,5.721
wounds,5.721
adultery,5.715
punished,5.715
laws,5.709
looking,5.709
force,5.707
sends,5.707
pursue,5.694
sodom,5.694
seek,5.690
dying,5.677
effect,5.677
generous,5.677
intercede,5.677
leading,5.677
unrighteousness,5.677
decree,5.646
net,5.615
proclaimed,5.615
provoke,5.615
separated,5.615
wounded,5.615
robe,5.603
upper,5.603
manner,5.569
creeping,5.538
waist,5.538
family,5.442
earthquake,5.423
fault,5.423
obedient,5.423
sorrowful,5.423
useless,5.423
vinedressers,5.423
wished,5.423
signs,5.385
abdon,5.382
adullam,5.382
ammihud,5.382
aphek,5.382
area,5.382
artistic,5.382
asaiah,5.382
assyrians,5.382
astrologers,5.382
axes,5.382
baker,5.382
beget,5.382
belteshazzar,5.382
bethuel,5.382
blesses,5.382
butler,5.382
carmi,5.382
cherethites,5.382
cush,5.382
declares,5.382
devises,5.382
dictates,5.382
diminished,5.382
dinah,5.382
dor,5.382
ehud,5.382
eliel,5.382
emptied,5.382
equity,5.382
feasting,5.382
geber,5.382
gera,5.382
geshur,5.382
giants,5.382
gifted,5.382
gileadite,5.382
harim,5.382
hides,5.382
isolate,5.382
jabin,5.382
jachin,5.382
jedaiah,5.382
jerimoth,5.382
jethro,5.382
jeush,5.382
jobab,5.382
lifts,5.382
maacah,5.382
makkedah,5.382
melech,5.382
menahem,5.382
meribah,5.382
mishael,5.382
molding,5.382
mound,5.382
mule,5.382
mushi,5.382
mustered,5.382
nahash,5.382
noonday,5.382
northern,5.382
oversight,5.382
overthrew,5.382
overwhelmed,5.382
owl,5.382
peaceably,5.382
peg,5.382
pisgah,5.382
pours,5.382
preserves,5.382
proclamation,5.382
proverbs,5.382
quiver,5.382
raisins,5.382
raw,5.382
rebukes,5.382
recovered,5.382
reeds,5.382
relented,5.382
reuel,5.382
sacks,5.382
saddled,5.382
scoffer,5.382
seventeen,5.382
shaft,5.382
shamed,5.382
shammah,5.382
sheaves,5.382
shelomith,5.382
shunammite,5.382
sigh,5.382
slayer,5.382
soothsayers,5.382
speckled,5.382
steeds,5.382
stick,5.382
stubborn,5.382
timnah,5.382
tops,5.382
tubal,5.382
unfaithfulness,5.382
urijah,5.382
watchmen,5.382
wing,5.382
zalmunna,5.382
zebadiah,5.382
zebah,5.382
zelophehad,5.382
ziph,5.382
zorah,5.382
hair,5.377
greatly,5.360
wait,5.360
takes,5.356
forget,5.354
judged,5.353
shed,5.325
walks,5.325
flesh,5.324
kill,5.301
diligently,5.291
basket,5.290
chooses,5.290
thrust,5.290
afflictions,5.284
certainty,5.284
confessed,5.284
crystal,5.284
diligence,5.284
foreheads,5.284
gentle,5.284
gentleness,5.284
humbly,5.284
invent,5.284
knelt,5.284
preparation,5.284
stripes,5.284
rain,5.245
owner,5.243
prophesied,5.226
lies,5.226
stone,5.219
beginning,5.200
needy,5.149
spare,5.149
secrets,5.115
corpse,5.113
farthest,5.113
fastened,5.113
frankincense,5.113
loyal,5.113
nineveh,5.113
relent,5.113
restrain,5.113
trusts,5.113
fruit,5.107
prevail,5.102
restored,5.102
witnesses,5.098
oppressed,5.090
outside,5.075
beard,5.074
briers,5.074
chaff,5.074
contended,5.074
counselor,5.074
fails,5.074
ivory,5.074
measurements,5.074
medes,5.074
ruth,5.074
workmanship,5.074
thought,5.037
peace,5.030
blessings,5.025
plants,5.025
mother,5.017
touched,5.015
ate,5.006
fail,4.991
pleases,4.986
pledge,4.986
tomorrow,4.977
sitting,4.969
confess,4.963
add,4.960
indignation,4.960
profane,4.960
enemy,4.929
loaves,4.923
doom,4.904
taking,4.900
seal,4.891
contains,4.839
demand,4.839
fixed,4.839
helpless,4.839
holding,4.839
informed,4.839
shape,4.839
tempt,4.839
transgressing,4.839
yielded,4.839
aside,4.779
armor,4.764
inquired,4.764
korah,4.764
prosperity,4.764
carry,4.717
adversity,4.716
kindle,4.716
pomegranates,4.716
relative,4.716
revive,4.716
achbor,4.709
adah,4.709
adaiah,4.709
ahinoam,4.709
akkub,4.709
anak,4.709
apple,4.709
araunah,4.709
arba,4.709
archways,4.709
aven,4.709
azekah,4.709
baanah,4.709
baldness,4.709
beer,4.709
belshazzar,4.709
benjamite,4.709
bichri,4.709
bloodthirsty,4.709
boiled,4.709
booths,4.709
bozrah,4.709
ceases,4.709
chebar,4.709
chemosh,4.709
clefts,4.709
cloven,4.709
couch,4.709
cubs,4.709
cud,4.709
delaiah,4.709
desolations,4.709
diviners,4.709
doorkeepers,4.709
doorway,4.709
drives,4.709
drought,4.709
dyed,4.709
ebal,4.709
edrei,4.709
elioenai,4.709
elon,4.709
enclosed,4.709
eshtaol,4.709
examines,4.709
executes,4.709
folds,4.709
frames,4.709
gershonites,4.709
hastened,4.709
hastens,4.709
hiss,4.709
hissing,4.709
hormah,4.709
izhar,4.709
jahath,4.709
jarmuth,4.709
javan,4.709
jehozadak,4.709
jeshaiah,4.709
jether,4.709
jewels,4.709
jezreelite,4.709
joah,4.709
kenites,4.709
laish,4.709
mareshah,4.709
mattithiah,4.709
meditation,4.709
megiddo,4.709
melts,4.709
millo,4.709
molech,4.709
nazirite,4.709
ophrah,4.709
ornan,4.709
paneled,4.709
parched,4.709
pedaiah,4.709
plunderer,4.709
raiders,4.709
recorder,4.709
regards,4.709
rehum,4.709
revolted,4.709
sanctuaries,4.709
sank,4.709
scab,4.709
seductress,4.709
settings,4.709
shaphat,4.709
skies,4.709
spared,4.709
